,labels,images,D10,D40,D00,D20,D44,D50,split
2895,./RDD2022_all_countries/China_Drone/train/annotations/xmls/China_Drone_000704.xml,./RDD2022_all_countries/China_Drone/train/images/China_Drone_000704.jpg,2,0,0,0,0,0,train
2896,./RDD2022_all_countries/Japan/train/annotations/xmls/Japan_006535.xml,./RDD2022_all_countries/Japan/train/images/Japan_006535.jpg,0,0,0,0,1,0,train
2897,./RDD2022_all_countries/Japan/train/annotations/xmls/Japan_005518.xml,./RDD2022_all_countries/Japan/train/images/Japan_005518.jpg,0,0,0,0,0,1,train
2898,./RDD2022_all_countries/India/train/annotations/xmls/India_003317.xml,./RDD2022_all_countries/India/train/images/India_003317.jpg,0,0,1,1,0,0,train
2899,./RDD2022_all_countries/Japan/train/annotations/xmls/Japan_009268.xml,./RDD2022_all_countries/Japan/train/images/Japan_009268.jpg,0,0,0,0,0,1,train
2900,./RDD2022_all_countries/Japan/train/annotations/xmls/Japan_009774.xml,./RDD2022_all_countries/Japan/train/images/Japan_009774.jpg,0,0,0,0,0,1,train
2901,./RDD2022_all_countries/India/train/annotations/xmls/India_002064.xml,./RDD2022_all_countries/India/train/images/India_002064.jpg,0,4,0,0,0,0,train
2902,./RDD2022_all_countries/India/train/annotations/xmls/India_007553.xml,./RDD2022_all_countries/India/train/images/India_007553.jpg,0,0,0,0,1,0,train
2903,./RDD2022_all_countries/United_States/train/annotations/xmls/United_States_000976.xml,./RDD2022_all_countries/United_States/train/images/United_States_000976.jpg,0,0,1,0,0,0,train
2904,./RDD2022_all_countries/Japan/train/annotations/xmls/Japan_000440.xml,./RDD2022_all_countries/Japan/train/images/Japan_000440.jpg,0,0,0,4,0,0,train
2905,./RDD2022_all_countries/Japan/train/annotations/xmls/Japan_007544.xml,./RDD2022_all_countries/Japan/train/images/Japan_007544.jpg,2,0,0,1,1,0,train
2906,./RDD2022_all_countries/Japan/train/annotations/xmls/Japan_008916.xml,./RDD2022_all_countries/Japan/train/images/Japan_008916.jpg,0,0,0,0,0,1,train
2907,./RDD2022_all_countries/Japan/train/annotations/xmls/Japan_004362.xml,./RDD2022_all_countries/Japan/train/images/Japan_004362.jpg,0,1,0,0,0,2,train
2908,./RDD2022_all_countries/Japan/train/annotations/xmls/Japan_008599.xml,./RDD2022_all_countries/Japan/train/images/Japan_008599.jpg,0,1,0,0,1,3,train
2909,./RDD2022_all_countries/United_States/train/annotations/xmls/United_States_000387.xml,./RDD2022_all_countries/United_States/train/images/United_States_000387.jpg,2,0,0,0,0,0,train
2910,./RDD2022_all_countries/United_States/train/annotations/xmls/United_States_004203.xml,./RDD2022_all_countries/United_States/train/images/United_States_004203.jpg,1,0,1,1,0,0,train
2911,./RDD2022_all_countries/Japan/train/annotations/xmls/Japan_008800.xml,./RDD2022_all_countries/Japan/train/images/Japan_008800.jpg,0,0,0,0,1,0,train
2912,./RDD2022_all_countries/United_States/train/annotations/xmls/United_States_002232.xml,./RDD2022_all_countries/United_States/train/images/United_States_002232.jpg,0,0,1,0,0,0,train
2913,./RDD2022_all_countries/Japan/train/annotations/xmls/Japan_010180.xml,./RDD2022_all_countries/Japan/train/images/Japan_010180.jpg,0,0,0,1,1,0,train
2914,./RDD2022_all_countries/Japan/train/annotations/xmls/Japan_011837.xml,./RDD2022_all_countries/Japan/train/images/Japan_011837.jpg,0,0,0,0,1,0,train
2915,./RDD2022_all_countries/Japan/train/annotations/xmls/Japan_004587.xml,./RDD2022_all_countries/Japan/train/images/Japan_004587.jpg,0,0,0,1,0,1,train
2916,./RDD2022_all_countries/Japan/train/annotations/xmls/Japan_010325.xml,./RDD2022_all_countries/Japan/train/images/Japan_010325.jpg,0,0,4,0,1,0,train
2917,./RDD2022_all_countries/India/train/annotations/xmls/India_006815.xml,./RDD2022_all_countries/India/train/images/India_006815.jpg,0,0,0,1,1,0,train
2918,./RDD2022_all_countries/Japan/train/annotations/xmls/Japan_011768.xml,./RDD2022_all_countries/Japan/train/images/Japan_011768.jpg,0,0,0,0,2,0,train
2919,./RDD2022_all_countries/Japan/train/annotations/xmls/Japan_009997.xml,./RDD2022_all_countries/Japan/train/images/Japan_009997.jpg,0,7,0,0,0,0,train
2920,./RDD2022_all_countries/United_States/train/annotations/xmls/United_States_002214.xml,./RDD2022_all_countries/United_States/train/images/United_States_002214.jpg,0,0,1,0,0,0,train
2921,./RDD2022_all_countries/India/train/annotations/xmls/India_004299.xml,./RDD2022_all_countries/India/train/images/India_004299.jpg,0,1,0,0,0,0,train
2922,./RDD2022_all_countries/Czech/train/annotations/xmls/Czech_001962.xml,./RDD2022_all_countries/Czech/train/images/Czech_001962.jpg,1,0,0,0,0,0,train
2923,./RDD2022_all_countries/Japan/train/annotations/xmls/Japan_000573.xml,./RDD2022_all_countries/Japan/train/images/Japan_000573.jpg,2,0,0,1,0,0,train
2924,./RDD2022_all_countries/India/train/annotations/xmls/India_001884.xml,./RDD2022_all_countries/India/train/images/India_001884.jpg,0,0,0,1,0,0,train
2925,./RDD2022_all_countries/China_MotorBike/train/annotations/xmls/China_MotorBike_001827.xml,./RDD2022_all_countries/China_MotorBike/train/images/China_MotorBike_001827.jpg,3,0,1,0,0,0,train
2926,./RDD2022_all_countries/United_States/train/annotations/xmls/United_States_003030.xml,./RDD2022_all_countries/United_States/train/images/United_States_003030.jpg,0,0,1,0,0,0,train
2927,./RDD2022_all_countries/United_States/train/annotations/xmls/United_States_003885.xml,./RDD2022_all_countries/United_States/train/images/United_States_003885.jpg,2,0,1,0,0,0,train
2928,./RDD2022_all_countries/India/train/annotations/xmls/India_008017.xml,./RDD2022_all_countries/India/train/images/India_008017.jpg,1,1,2,1,0,0,train
2929,./RDD2022_all_countries/Czech/train/annotations/xmls/Czech_001889.xml,./RDD2022_all_countries/Czech/train/images/Czech_001889.jpg,0,0,1,0,0,0,train
2930,./RDD2022_all_countries/United_States/train/annotations/xmls/United_States_003611.xml,./RDD2022_all_countries/United_States/train/images/United_States_003611.jpg,0,0,1,0,0,0,train
2931,./RDD2022_all_countries/Czech/train/annotations/xmls/Czech_002970.xml,./RDD2022_all_countries/Czech/train/images/Czech_002970.jpg,0,0,1,0,0,0,train
2932,./RDD2022_all_countries/China_Drone/train/annotations/xmls/China_Drone_001406.xml,./RDD2022_all_countries/China_Drone/train/images/China_Drone_001406.jpg,1,0,0,0,0,0,train
2933,./RDD2022_all_countries/Japan/train/annotations/xmls/Japan_001783.xml,./RDD2022_all_countries/Japan/train/images/Japan_001783.jpg,0,0,0,2,0,1,train
2934,./RDD2022_all_countries/China_MotorBike/train/annotations/xmls/China_MotorBike_001522.xml,./RDD2022_all_countries/China_MotorBike/train/images/China_MotorBike_001522.jpg,0,0,1,0,0,0,train
2935,./RDD2022_all_countries/Japan/train/annotations/xmls/Japan_005888.xml,./RDD2022_all_countries/Japan/train/images/Japan_005888.jpg,1,0,0,1,0,0,train
2936,./RDD2022_all_countries/India/train/annotations/xmls/India_000631.xml,./RDD2022_all_countries/India/train/images/India_000631.jpg,0,2,0,1,0,0,train
2937,./RDD2022_all_countries/United_States/train/annotations/xmls/United_States_002163.xml,./RDD2022_all_countries/United_States/train/images/United_States_002163.jpg,1,0,1,0,0,0,train
2938,./RDD2022_all_countries/India/train/annotations/xmls/India_006601.xml,./RDD2022_all_countries/India/train/images/India_006601.jpg,0,1,0,2,0,0,train
2939,./RDD2022_all_countries/United_States/train/annotations/xmls/United_States_001194.xml,./RDD2022_all_countries/United_States/train/images/United_States_001194.jpg,1,0,3,0,0,0,train
2940,./RDD2022_all_countries/Czech/train/annotations/xmls/Czech_003176.xml,./RDD2022_all_countries/Czech/train/images/Czech_003176.jpg,0,0,1,0,0,0,train
2941,./RDD2022_all_countries/Japan/train/annotations/xmls/Japan_007253.xml,./RDD2022_all_countries/Japan/train/images/Japan_007253.jpg,2,0,0,1,0,1,train
2942,./RDD2022_all_countries/United_States/train/annotations/xmls/United_States_001126.xml,./RDD2022_all_countries/United_States/train/images/United_States_001126.jpg,1,0,2,0,0,0,train
2943,./RDD2022_all_countries/Japan/train/annotations/xmls/Japan_000460.xml,./RDD2022_all_countries/Japan/train/images/Japan_000460.jpg,3,1,0,0,0,0,train
2944,./RDD2022_all_countries/Japan/train/annotations/xmls/Japan_006057.xml,./RDD2022_all_countries/Japan/train/images/Japan_006057.jpg,1,0,1,1,0,1,train
2945,./RDD2022_all_countries/United_States/train/annotations/xmls/United_States_000965.xml,./RDD2022_all_countries/United_States/train/images/United_States_000965.jpg,0,0,1,0,0,0,train
2946,./RDD2022_all_countries/Japan/train/annotations/xmls/Japan_000767.xml,./RDD2022_all_countries/Japan/train/images/Japan_000767.jpg,1,0,2,0,0,0,train
2947,./RDD2022_all_countries/Czech/train/annotations/xmls/Czech_003266.xml,./RDD2022_all_countries/Czech/train/images/Czech_003266.jpg,0,0,1,0,0,0,train
2948,./RDD2022_all_countries/United_States/train/annotations/xmls/United_States_004475.xml,./RDD2022_all_countries/United_States/train/images/United_States_004475.jpg,1,0,0,0,0,0,train
2949,./RDD2022_all_countries/Japan/train/annotations/xmls/Japan_005203.xml,./RDD2022_all_countries/Japan/train/images/Japan_005203.jpg,4,0,0,0,0,0,train
2950,./RDD2022_all_countries/Japan/train/annotations/xmls/Japan_011295.xml,./RDD2022_all_countries/Japan/train/images/Japan_011295.jpg,0,0,1,0,1,0,train
2951,./RDD2022_all_countries/Japan/train/annotations/xmls/Japan_007460.xml,./RDD2022_all_countries/Japan/train/images/Japan_007460.jpg,1,0,1,0,0,1,train
2952,./RDD2022_all_countries/India/train/annotations/xmls/India_007008.xml,./RDD2022_all_countries/India/train/images/India_007008.jpg,0,0,1,0,0,0,train
2953,./RDD2022_all_countries/Japan/train/annotations/xmls/Japan_001508.xml,./RDD2022_all_countries/Japan/train/images/Japan_001508.jpg,0,0,0,0,1,2,train
2954,./RDD2022_all_countries/China_MotorBike/train/annotations/xmls/China_MotorBike_000576.xml,./RDD2022_all_countries/China_MotorBike/train/images/China_MotorBike_000576.jpg,0,0,1,0,0,0,train
2955,./RDD2022_all_countries/Japan/train/annotations/xmls/Japan_007821.xml,./RDD2022_all_countries/Japan/train/images/Japan_007821.jpg,0,1,1,1,0,0,train
2956,./RDD2022_all_countries/China_Drone/train/annotations/xmls/China_Drone_001811.xml,./RDD2022_all_countries/China_Drone/train/images/China_Drone_001811.jpg,0,1,0,0,0,0,train
2957,./RDD2022_all_countries/Japan/train/annotations/xmls/Japan_012917.xml,./RDD2022_all_countries/Japan/train/images/Japan_012917.jpg,0,0,0,0,2,1,train
2958,./RDD2022_all_countries/Japan/train/annotations/xmls/Japan_007954.xml,./RDD2022_all_countries/Japan/train/images/Japan_007954.jpg,0,0,0,1,0,1,train
2959,./RDD2022_all_countries/Japan/train/annotations/xmls/Japan_004977.xml,./RDD2022_all_countries/Japan/train/images/Japan_004977.jpg,0,0,0,1,0,2,train
2960,./RDD2022_all_countries/China_Drone/train/annotations/xmls/China_Drone_000520.xml,./RDD2022_all_countries/China_Drone/train/images/China_Drone_000520.jpg,2,0,1,0,0,0,train
2961,./RDD2022_all_countries/India/train/annotations/xmls/India_006319.xml,./RDD2022_all_countries/India/train/images/India_006319.jpg,0,0,0,0,1,0,train
2962,./RDD2022_all_countries/China_MotorBike/train/annotations/xmls/China_MotorBike_000027.xml,./RDD2022_all_countries/China_MotorBike/train/images/China_MotorBike_000027.jpg,0,0,1,0,0,0,train
2963,./RDD2022_all_countries/Japan/train/annotations/xmls/Japan_000217.xml,./RDD2022_all_countries/Japan/train/images/Japan_000217.jpg,0,0,0,0,0,2,train
2964,./RDD2022_all_countries/China_MotorBike/train/annotations/xmls/China_MotorBike_001049.xml,./RDD2022_all_countries/China_MotorBike/train/images/China_MotorBike_001049.jpg,2,0,2,0,0,0,train
2965,./RDD2022_all_countries/United_States/train/annotations/xmls/United_States_002221.xml,./RDD2022_all_countries/United_States/train/images/United_States_002221.jpg,1,0,1,0,0,0,train
2966,./RDD2022_all_countries/Japan/train/annotations/xmls/Japan_006125.xml,./RDD2022_all_countries/Japan/train/images/Japan_006125.jpg,0,0,0,1,0,1,train
2967,./RDD2022_all_countries/India/train/annotations/xmls/India_007138.xml,./RDD2022_all_countries/India/train/images/India_007138.jpg,0,0,0,1,0,0,train
2968,./RDD2022_all_countries/United_States/train/annotations/xmls/United_States_001698.xml,./RDD2022_all_countries/United_States/train/images/United_States_001698.jpg,0,0,0,1,0,0,train
2969,./RDD2022_all_countries/India/train/annotations/xmls/India_000669.xml,./RDD2022_all_countries/India/train/images/India_000669.jpg,0,2,1,1,0,0,train
2970,./RDD2022_all_countries/Japan/train/annotations/xmls/Japan_011751.xml,./RDD2022_all_countries/Japan/train/images/Japan_011751.jpg,0,0,1,0,0,0,train
2971,./RDD2022_all_countries/Japan/train/annotations/xmls/Japan_000936.xml,./RDD2022_all_countries/Japan/train/images/Japan_000936.jpg,0,0,0,1,0,0,train
2972,./RDD2022_all_countries/Japan/train/annotations/xmls/Japan_009682.xml,./RDD2022_all_countries/Japan/train/images/Japan_009682.jpg,0,0,0,0,0,2,train
2973,./RDD2022_all_countries/China_MotorBike/train/annotations/xmls/China_MotorBike_001092.xml,./RDD2022_all_countries/China_MotorBike/train/images/China_MotorBike_001092.jpg,1,0,2,0,0,0,train
2974,./RDD2022_all_countries/United_States/train/annotations/xmls/United_States_000105.xml,./RDD2022_all_countries/United_States/train/images/United_States_000105.jpg,0,0,1,0,0,0,train
2975,./RDD2022_all_countries/India/train/annotations/xmls/India_006286.xml,./RDD2022_all_countries/India/train/images/India_006286.jpg,0,0,0,1,0,0,train
2976,./RDD2022_all_countries/India/train/annotations/xmls/India_005976.xml,./RDD2022_all_countries/India/train/images/India_005976.jpg,0,1,0,0,0,0,train
2977,./RDD2022_all_countries/Japan/train/annotations/xmls/Japan_012241.xml,./RDD2022_all_countries/Japan/train/images/Japan_012241.jpg,0,0,1,0,0,1,train
2978,./RDD2022_all_countries/United_States/train/annotations/xmls/United_States_000076.xml,./RDD2022_all_countries/United_States/train/images/United_States_000076.jpg,0,0,1,0,0,0,train
2979,./RDD2022_all_countries/Japan/train/annotations/xmls/Japan_000209.xml,./RDD2022_all_countries/Japan/train/images/Japan_000209.jpg,0,0,0,0,0,2,train
2980,./RDD2022_all_countries/Czech/train/annotations/xmls/Czech_000250.xml,./RDD2022_all_countries/Czech/train/images/Czech_000250.jpg,0,0,1,0,0,0,train
2981,./RDD2022_all_countries/United_States/train/annotations/xmls/United_States_002579.xml,./RDD2022_all_countries/United_States/train/images/United_States_002579.jpg,1,0,0,0,0,0,train
2982,./RDD2022_all_countries/Czech/train/annotations/xmls/Czech_002447.xml,./RDD2022_all_countries/Czech/train/images/Czech_002447.jpg,1,0,1,0,0,0,train
2983,./RDD2022_all_countries/Japan/train/annotations/xmls/Japan_010887.xml,./RDD2022_all_countries/Japan/train/images/Japan_010887.jpg,0,0,0,1,0,1,train
2984,./RDD2022_all_countries/China_Drone/train/annotations/xmls/China_Drone_002319.xml,./RDD2022_all_countries/China_Drone/train/images/China_Drone_002319.jpg,1,0,0,0,0,0,train
2985,./RDD2022_all_countries/Japan/train/annotations/xmls/Japan_003078.xml,./RDD2022_all_countries/Japan/train/images/Japan_003078.jpg,0,0,0,0,1,1,train
2986,./RDD2022_all_countries/India/train/annotations/xmls/India_002611.xml,./RDD2022_all_countries/India/train/images/India_002611.jpg,0,0,2,1,0,0,train
2987,./RDD2022_all_countries/India/train/annotations/xmls/India_003366.xml,./RDD2022_all_countries/India/train/images/India_003366.jpg,0,1,0,0,0,0,train
2988,./RDD2022_all_countries/India/train/annotations/xmls/India_004958.xml,./RDD2022_all_countries/India/train/images/India_004958.jpg,0,5,0,0,0,0,train
2989,./RDD2022_all_countries/Japan/train/annotations/xmls/Japan_011980.xml,./RDD2022_all_countries/Japan/train/images/Japan_011980.jpg,2,0,2,0,2,0,train
2990,./RDD2022_all_countries/Japan/train/annotations/xmls/Japan_006952.xml,./RDD2022_all_countries/Japan/train/images/Japan_006952.jpg,0,0,0,0,1,0,train
2991,./RDD2022_all_countries/China_MotorBike/train/annotations/xmls/China_MotorBike_001286.xml,./RDD2022_all_countries/China_MotorBike/train/images/China_MotorBike_001286.jpg,1,0,0,0,0,0,train
2992,./RDD2022_all_countries/China_Drone/train/annotations/xmls/China_Drone_001425.xml,./RDD2022_all_countries/China_Drone/train/images/China_Drone_001425.jpg,1,0,2,0,0,0,train
2993,./RDD2022_all_countries/Japan/train/annotations/xmls/Japan_011065.xml,./RDD2022_all_countries/Japan/train/images/Japan_011065.jpg,0,1,0,1,0,0,train
2994,./RDD2022_all_countries/Japan/train/annotations/xmls/Japan_003632.xml,./RDD2022_all_countries/Japan/train/images/Japan_003632.jpg,0,0,0,1,0,0,train
2995,./RDD2022_all_countries/Japan/train/annotations/xmls/Japan_008982.xml,./RDD2022_all_countries/Japan/train/images/Japan_008982.jpg,0,0,0,0,2,0,train
2996,./RDD2022_all_countries/Japan/train/annotations/xmls/Japan_005887.xml,./RDD2022_all_countries/Japan/train/images/Japan_005887.jpg,0,1,0,0,0,1,train
2997,./RDD2022_all_countries/India/train/annotations/xmls/India_007399.xml,./RDD2022_all_countries/India/train/images/India_007399.jpg,0,1,0,0,1,0,train
2998,./RDD2022_all_countries/Japan/train/annotations/xmls/Japan_007126.xml,./RDD2022_all_countries/Japan/train/images/Japan_007126.jpg,0,0,1,0,1,0,train
2999,./RDD2022_all_countries/India/train/annotations/xmls/India_004887.xml,./RDD2022_all_countries/India/train/images/India_004887.jpg,0,3,0,1,0,0,train
3000,./RDD2022_all_countries/Japan/train/annotations/xmls/Japan_002181.xml,./RDD2022_all_countries/Japan/train/images/Japan_002181.jpg,0,0,0,1,0,3,train
3001,./RDD2022_all_countries/Japan/train/annotations/xmls/Japan_012732.xml,./RDD2022_all_countries/Japan/train/images/Japan_012732.jpg,0,0,0,1,1,0,train
3002,./RDD2022_all_countries/Japan/train/annotations/xmls/Japan_006440.xml,./RDD2022_all_countries/Japan/train/images/Japan_006440.jpg,0,0,0,1,0,0,train
3003,./RDD2022_all_countries/Japan/train/annotations/xmls/Japan_008145.xml,./RDD2022_all_countries/Japan/train/images/Japan_008145.jpg,0,1,0,0,0,0,train
3004,./RDD2022_all_countries/India/train/annotations/xmls/India_003699.xml,./RDD2022_all_countries/India/train/images/India_003699.jpg,0,1,0,0,0,0,train
